0.0000000000,-0.2976922864,-0.2245089347,-0.2447019106,0.4750589676,-0.2450610202,0.0581492373,-0.2555434573,-0.2534125426,-0.1365565739,0.2479593041,-0.0637042691,-0.0421316447,-0.1373493983,0.0346861702,0.0854280804,0.0545333921,0.0368759831,-0.0246058396,0.0544256737,0.0368663200,0.1374874012,0.0195115508
0.0000000000,-0.2980046589,-0.2244080580,-0.2452332327,0.4752228951,-0.2451858894,0.0583014872,-0.2560854435,-0.2533166901,-0.1371103550,0.2486436394,-0.0641434102,-0.0420193803,-0.1371032914,0.0346709445,0.0854325291,0.0545603800,0.0368809566,-0.0246615617,0.0544526710,0.0368712892,0.1377586925,0.0195027734
0.0000000000,-0.2982638201,-0.2243169266,-0.2456538655,0.4754668001,-0.2453011505,0.0584299529,-0.2565209883,-0.2532448859,-0.1375220778,0.2492222585,-0.0644380833,-0.0419505556,-0.1369161596,0.0346534413,0.0854327223,0.0545857774,0.0368857299,-0.0247124362,0.0544780712,0.0368760568,0.1379883328,0.0194930575
0.0000000000,-0.2985471513,-0.2242327032,-0.2459280121,0.4759069153,-0.2456012660,0.0585115492,-0.2568328633,-0.2532023130,-0.1377068085,0.2496141129,-0.0646761176,-0.0419729039,-0.1367640687,0.0346200128,0.0854192387,0.0546101305,0.0368903739,-0.0247709765,0.0545024080,0.0368806878,0.1381906737,0.0194757700
0.0000000000,-0.2989183380,-0.2241375894,-0.2462030555,0.4764870542,-0.2460359777,0.0585647943,-0.2571568568,-0.2531601597,-0.1378710525,0.2500105632,-0.0649876821,-0.0420266141,-0.1365843318,0.0345734464,0.0853977518,0.0546382654,0.0368957354,-0.0248447314,0.0545305157,0.0368860309,0.1384257076,0.0194519647
0.0000000000,-0.2993916704,-0.2240208781,-0.2466063392,0.4770945551,-0.2464930230,0.0586074581,-0.2576024826,-0.2530928794,-0.1382085476,0.2505780090,-0.0654492517,-0.0420509367,-0.1363370069,0.0345219982,0.0853766825,0.0546727426,0.0369022455,-0.0249333396,0.0545649667,0.0368925209,0.1387300320,0.0194254535
0.0000000000,-0.2997975556,-0.2239151899,-0.2470018694,0.4775632743,-0.2468568406,0.0586127103,-0.2580211386,-0.2530219801,-0.1385705206,0.2511105971,-0.0658801869,-0.0420889120,-0.1361118827,0.0344793634,0.0853603467,0.0547027804,0.0369078958,-0.0250097657,0.0545949846,0.0368981547,0.1390010247,0.0194033946
0.0000000000,-0.3000046683,-0.2238474538,-0.2472611745,0.4777888537,-0.2470696026,0.0585754259,-0.2582790615,-0.2529704288,-0.1387926413,0.2514133941,-0.0661304172,-0.0421796785,-0.1359833034,0.0344545783,0.0853505314,0.0547193470,0.0369110035,-0.0250532134,0.0546115389,0.0369012527,0.1391528760,0.0193906095
0.0000000000,-0.3002186370,-0.2237785049,-0.2475492105,0.4779675587,-0.2473077117,0.0586218999,-0.2585599596,-0.2529199729,-0.1389908631,0.2517073998,-0.0664292630,-0.0422429780,-0.1358341027,0.0344326031,0.0853430123,0.0547337506,0.0369136282,-0.0250945166,0.0546259334,0.0369038691,0.1393062467,0.0193792267
0.0000000000,-0.3006388415,-0.2236701260,-0.2480180447,0.4783103519,-0.2477313885,0.0588393402,-0.2590374308,-0.2528512403,-0.1392950090,0.2522177180,-0.0669825376,-0.0422099982,-0.1355568355,0.0343975684,0.0853327979,0.0547580760,0.0369180074,-0.0251649422,0.0546502469,0.0369082353,0.1395799770,0.0193609614
0.0000000000,-0.3011027125,-0.2235539827,-0.2484747635,0.4787863618,-0.2482018923,0.0590271887,-0.2595271600,-0.2527815979,-0.1396100977,0.2527699336,-0.0675226344,-0.0421771084,-0.1352744513,0.0343543602,0.0853178394,0.0547871720,0.0369233476,-0.0252458587,0.0546793247,0.0369135590,0.1398791552,0.0193385692
0.0000000000,-0.3014402472,-0.2234630072,-0.2487267411,0.4793439756,-0.2485741845,0.0589986316,-0.2598384169,-0.2527307130,-0.1398277448,0.2531768798,-0.0677827330,-0.0422408048,-0.1351115485,0.0343092789,0.0852968242,0.0548148293,0.0369286432,-0.0253165437,0.0547069543,0.0369188364,0.1401029174,0.0193155303
0.0000000000,-0.3018136592,-0.2233653152,-0.2489274859,0.4800904479,-0.2489769950,0.0589096003,-0.2601127238,-0.2526907129,-0.1400107577,0.2535999000,-0.0679725779,-0.0423329113,-0.1349689268,0.0342535266,0.0852684413,0.0548478407,0.0369350710,-0.0253978092,0.0547399275,0.0369252413,0.1403403436,0.0192871835
